Minggu,screen_name,lang,created_at,fav_count,retweet_count,text,location
2,AruanPrada,in,10/7/2020 13:59,0,4,"RT @KelianBanjar_GK: Semoga masalah ini dapat di atasi setelah ganti kepimimpinan Kota Medan  
Boby-Aulia akan  memberi solusi 

#DandaniMe…",
2,nandapradha_,in,10/7/2020 13:54,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…","Sidoarjo, Indonesia"
2,Qu99Senja,in,10/7/2020 13:53,0,4,"RT @KelianBanjar_GK: Semoga masalah ini dapat di atasi setelah ganti kepimimpinan Kota Medan  
Boby-Aulia akan  memberi solusi 

#DandaniMe…",
2,Qu99Senja,in,10/7/2020 13:52,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",
2,KelianBanjar_GK,in,10/7/2020 13:52,6,4,"Semoga masalah ini dapat di atasi setelah ganti kepimimpinan Kota Medan  
Boby-Aulia akan  memberi solusi… https://t.co/ichP8MOtGq","Denpasar, Bali"
2,ANGIN131,in,10/7/2020 13:48,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",
2,myozhyme,in,10/7/2020 13:42,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",#NewNormal
2,AruanPrada,in,10/7/2020 13:39,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",
2,rembulaannn,in,10/7/2020 13:37,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",
2,RedWineMalbec,in,10/7/2020 13:35,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",
2,kuda_trojan,in,10/7/2020 13:28,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…","Central Java, Indonesia"
2,_daRNo_,in,10/7/2020 13:15,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…","Pondok Aren, Indonesia"
2,Liz3b3d,in,10/7/2020 13:13,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",
2,Lima8Satu,in,10/7/2020 13:00,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…","Jawa Barat, Indonesia"
2,viinzzx,in,10/7/2020 12:59,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",Indonesia
2,Laskarpiningit1,in,10/7/2020 12:58,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",Indonesia
2,LavanaSweet__,in,10/7/2020 12:58,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",
2,jennydewi81,in,10/7/2020 12:56,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",
2,HarisSekipi87,in,10/7/2020 12:48,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",
2,IswantoBagaskar,in,10/7/2020 12:46,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…","DKI Jakarta, Indonesia"
2,cak_sys,in,10/7/2020 12:45,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…","Kota Surabaya, Jawa Timur"
2,Je_Ly,in,10/7/2020 12:43,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",Indonesia
2,ApriliaLin,in,10/7/2020 12:43,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…","DKI Jakarta, Indonesia"
2,Boyzneboyzone,in,10/7/2020 12:42,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",north sumatra
2,Gerandoong,in,10/7/2020 12:37,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",Indonesia
2,Cigarilos5,in,10/7/2020 12:37,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…","Denpasar Selatan, Indonesia"
2,RiuRizkiUtomo_,in,10/7/2020 12:36,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",
2,adi_gallagher,in,10/7/2020 12:35,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",
2,freddyarjuna,in,10/7/2020 12:33,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",wuhan
2,SastroGedek,in,10/7/2020 12:32,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",
2,Jelli_cent,in,10/7/2020 12:30,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",
2,AirinAirin_NZ,in,10/7/2020 12:26,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…","DKI Jakarta, Indonesia"
2,al_k4tiri,in,10/7/2020 12:25,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",indonesia
2,Trychandra1,in,10/7/2020 12:22,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…","Bali, Indonesia"
2,jr_kw19,in,10/7/2020 12:22,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",Indonesia
2,2ribu4J,in,10/7/2020 12:21,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…","Jawa Barat, Indonesia"
2,tjhinfar21,in,10/7/2020 12:21,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",
2,AsritaDhara,in,10/7/2020 12:18,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",
2,SatyaJogja_,in,10/7/2020 12:13,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",Indonesia
2,P3nj3l4j4h_id,in,10/7/2020 12:10,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",Angola
2,nana_alunna,in,10/7/2020 12:04,0,42,"RT @KelianBanjar_GK: Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg be…",Indonesia
2,KelianBanjar_GK,in,10/7/2020 12:02,43,42,"Jelas tujuanya  dari program”Boby-Aulia adlh menciptakan reformasi birokrasi yg bersih, pro, akuntabel&amp;tranfaran yg… https://t.co/XApTQEBW8x","Denpasar, Bali"
2,LaskarSakti,in,10/6/2020 14:03,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…",
2,freddyarjuna,in,10/6/2020 13:50,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…",wuhan
2,AsritaDhara,in,10/6/2020 13:48,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…",
2,ArtOfpol,in,10/6/2020 13:46,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…",
2,KelianBanjar_GK,in,10/6/2020 13:41,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…","Denpasar, Bali"
2,LavanaSweet__,in,10/6/2020 13:37,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…",
2,GARAM26332905,in,10/6/2020 13:17,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…",
2,Je_Ly,in,10/6/2020 13:15,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…",Indonesia
2,AprilLagiAza,in,10/6/2020 13:14,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…",Indonesia Tercinta
2,viinzzx,in,10/6/2020 13:11,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…",Indonesia
2,IswantoBagaskar,in,10/6/2020 13:10,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…","DKI Jakarta, Indonesia"
2,cak_sys,in,10/6/2020 13:01,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…","Kota Surabaya, Jawa Timur"
2,Exodus_____,in,10/6/2020 12:58,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…",
2,Yubi666,in,10/6/2020 12:55,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…",United States
2,Cigarilos5,in,10/6/2020 12:54,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…","Denpasar Selatan, Indonesia"
2,RinjaniJB,in,10/6/2020 12:48,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…",Indonesia
2,patsampahaha,in,10/6/2020 12:46,0,0,@RinjaniJB @tjhinfar21 Boby-Aulia membawa #CintaDiMedan untuk kemajuan kota Medan https://t.co/83Tdnyvkcn,
2,Jelli_cent,in,10/6/2020 12:44,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…",
2,Laskarpiningit1,in,10/6/2020 12:42,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…",Indonesia
2,patsampahaha,in,10/6/2020 12:42,0,0,"@AirinAirin_NZ @tjhinfar21 bersama Boby-Aulia benahi Medan
#CintaDiMedan https://t.co/0mY1DmNKhn",
2,patsampahaha,in,10/6/2020 12:40,0,0,@catedoss @tjhinfar21 #CintaDiMedan bersama Boby-Aulia https://t.co/UptkEnl2x1,
2,P3nj3l4j4h_id,in,10/6/2020 12:36,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…",Angola
2,Andiadi__,in,10/6/2020 12:33,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…",
2,Sejuk132,in,10/6/2020 12:31,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…",
2,AthayaHayya,in,10/6/2020 12:26,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…","Yogyakarta, Indonesia"
2,al_k4tiri,in,10/6/2020 12:25,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…",indonesia
2,HarisSekipi87,in,10/6/2020 12:20,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…",
2,terbummm,in,10/6/2020 12:20,0,0,"@silentreadeer mungkin bapaknya lupa kalo dia harus punya #CintaDiMedan 
biarkan Boby-Aulia yang membuktikan https://t.co/CPfFfUwktH",
2,garanganwati1,in,10/6/2020 12:19,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…",Indonesia 
2,terbummm,in,10/6/2020 12:19,0,0,@tjhinfar21 #CintaDiMedan akan muncul bersama Boby-Aulia https://t.co/qOYMJMbwM8,
2,SastroGedek,in,10/6/2020 12:17,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…",
2,terbummm,in,10/6/2020 12:17,0,0,@tjhinfar21 Majukan Infrastruktur Medan bersama kolaborasi #CintaDiMedan Boby-Aulia https://t.co/WloICuYEHN,
2,ANGIN131,in,10/6/2020 12:16,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…",
2,Trychandra1,in,10/6/2020 12:16,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…","Bali, Indonesia"
2,2ribu4J,in,10/6/2020 12:14,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…","Jawa Barat, Indonesia"
2,tjhinfar21,in,10/6/2020 12:13,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…",
2,terbummm,in,10/6/2020 12:13,0,0,@Tattyandra kembalikan kota Medan berjaya dengan #CintaDiMedan Boby-Aulia https://t.co/B7SoF8IYLw,
2,terbummm,in,10/6/2020 12:12,0,0,@Lima8Satu #CintaDiMedan dari Boby-Aulia https://t.co/tYBh2TQoEi,
2,RETHA_Monicaa,in,10/6/2020 12:12,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…","Tangerang, Banten"
2,adi_gallagher,in,10/6/2020 12:11,0,32,"RT @KrisnaCurvaNord: kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aulia.…",
2,KrisnaCurvaNord,in,10/6/2020 12:02,26,32,"kota medan sangat pas di pimpin oleh pemimpin mudah dan santun..
jawabanya jelas dong ada di bang Boby dan Bang Aul… https://t.co/Z6xKc528md",Moxeristi
2,__GoldenAngel_,in,10/5/2020 13:42,0,16,"RT @KelianBanjar_GK: Hmm warga keluhkan Ketertiban Pasar Boby -Aulia focuskan kinerja, masa kepimpinan utk tertibkan pasar dan mensejahtrak…",
2,RiuRizkiUtomo_,in,10/5/2020 13:38,0,16,"RT @KelianBanjar_GK: Hmm warga keluhkan Ketertiban Pasar Boby -Aulia focuskan kinerja, masa kepimpinan utk tertibkan pasar dan mensejahtrak…",
2,LaskarSakti,in,10/5/2020 13:37,0,16,"RT @KelianBanjar_GK: Hmm warga keluhkan Ketertiban Pasar Boby -Aulia focuskan kinerja, masa kepimpinan utk tertibkan pasar dan mensejahtrak…",
2,guainjr,in,10/5/2020 13:18,0,16,"RT @KelianBanjar_GK: Hmm warga keluhkan Ketertiban Pasar Boby -Aulia focuskan kinerja, masa kepimpinan utk tertibkan pasar dan mensejahtrak…",
2,AirinAirin_NZ,in,10/5/2020 13:17,0,16,"RT @KelianBanjar_GK: Hmm warga keluhkan Ketertiban Pasar Boby -Aulia focuskan kinerja, masa kepimpinan utk tertibkan pasar dan mensejahtrak…","DKI Jakarta, Indonesia"
2,RedWineMalbec,in,10/5/2020 13:13,0,16,"RT @KelianBanjar_GK: Hmm warga keluhkan Ketertiban Pasar Boby -Aulia focuskan kinerja, masa kepimpinan utk tertibkan pasar dan mensejahtrak…",
2,Laskarpiningit1,in,10/5/2020 12:41,0,16,"RT @KelianBanjar_GK: Hmm warga keluhkan Ketertiban Pasar Boby -Aulia focuskan kinerja, masa kepimpinan utk tertibkan pasar dan mensejahtrak…",Indonesia
2,ApriliaLin,in,10/5/2020 12:36,0,16,"RT @KelianBanjar_GK: Hmm warga keluhkan Ketertiban Pasar Boby -Aulia focuskan kinerja, masa kepimpinan utk tertibkan pasar dan mensejahtrak…","DKI Jakarta, Indonesia"
2,Gerandoong,in,10/5/2020 12:36,0,16,"RT @KelianBanjar_GK: Hmm warga keluhkan Ketertiban Pasar Boby -Aulia focuskan kinerja, masa kepimpinan utk tertibkan pasar dan mensejahtrak…",Indonesia
2,Chaterinee_08,in,10/5/2020 11:55,0,16,"RT @KelianBanjar_GK: Hmm warga keluhkan Ketertiban Pasar Boby -Aulia focuskan kinerja, masa kepimpinan utk tertibkan pasar dan mensejahtrak…","Tangerang, Banten"
2,terbummm,in,10/5/2020 11:54,0,0,modernisasi pasar bersama Boby-Aulia #CemanaMedan https://t.co/pYsys0FeU6,
2,terbummm,in,10/5/2020 11:54,0,0,@jenk__kelin @wisanggeni_084 Medan berkah bersama Boby-Aulia #CemanaMedan https://t.co/BcMbUlOi2L,
2,terbummm,in,10/5/2020 11:52,0,0,@AirinAirin_NZ Dukung penuh Boby-Aulia #CemanaMedan https://t.co/UPdU5Vxgxu,
2,P3nj3l4j4h_id,in,10/5/2020 11:50,0,16,"RT @KelianBanjar_GK: Hmm warga keluhkan Ketertiban Pasar Boby -Aulia focuskan kinerja, masa kepimpinan utk tertibkan pasar dan mensejahtrak…",Angola
2,al_k4tiri,in,10/5/2020 11:49,0,16,"RT @KelianBanjar_GK: Hmm warga keluhkan Ketertiban Pasar Boby -Aulia focuskan kinerja, masa kepimpinan utk tertibkan pasar dan mensejahtrak…",indonesia
2,cak_sys,in,10/5/2020 11:49,0,16,"RT @KelianBanjar_GK: Hmm warga keluhkan Ketertiban Pasar Boby -Aulia focuskan kinerja, masa kepimpinan utk tertibkan pasar dan mensejahtrak…","Kota Surabaya, Jawa Timur"
2,patsampahaha,in,10/5/2020 11:49,0,0,"Medan Berkah bersama Boby-Aulia 
#CemanaMedan https://t.co/tFvpi7PSkg",
2,Lima8Satu,in,10/5/2020 11:48,0,16,"RT @KelianBanjar_GK: Hmm warga keluhkan Ketertiban Pasar Boby -Aulia focuskan kinerja, masa kepimpinan utk tertibkan pasar dan mensejahtrak…","Jawa Barat, Indonesia"
2,Andiadi__,in,10/5/2020 11:42,0,16,"RT @KelianBanjar_GK: Hmm warga keluhkan Ketertiban Pasar Boby -Aulia focuskan kinerja, masa kepimpinan utk tertibkan pasar dan mensejahtrak…",
2,Bhe025,in,10/5/2020 11:37,0,16,"RT @KelianBanjar_GK: Hmm warga keluhkan Ketertiban Pasar Boby -Aulia focuskan kinerja, masa kepimpinan utk tertibkan pasar dan mensejahtrak…",
2,KelianBanjar_GK,in,10/5/2020 11:34,13,16,"Hmm warga keluhkan Ketertiban Pasar Boby -Aulia focuskan kinerja, masa kepimpinan utk tertibkan pasar dan mensejaht… https://t.co/hhMNo0KWfx","Denpasar, Bali"
2,RainaZnoor,in,10/4/2020 23:49,0,116,"RT @narkosun: Buya????? 😂😂😂😂

Oh dia pendukung Akhyar calon walikota Medan. Ya sudah klo gitu saya dukung Boby Aulia. Pokoknya yg bersebera…",
2,AthayaHayya,in,10/4/2020 13:09,0,1,RT @patsampahaha: @AthayaHayya @Lima8Satu Boby-Aulia #KawanMedanKita  inovatif memajukan Medan https://t.co/7PSZoZZM0P,"Yogyakarta, Indonesia"
2,Tattyandra,in,10/4/2020 13:02,0,1,"RT @terbummm: @Tattyandra Medan lebih rapih bersama Boby-Aulia 
#KawanMedanKita https://t.co/whct3PVXIt","Bali, Indonesia"
2,patsampahaha,in,10/4/2020 12:27,0,0,@AirinAirin_NZ @wisanggeni_084 Menuju Medan sehat bersama Boby-Aulia #KawanMedanKita https://t.co/MZLetRKudB,
2,patsampahaha,in,10/4/2020 12:25,0,0,@wisanggeni_084 Boby-Aulia didukung milenial Medan bukan kaleng-kaleng #KawanMedanKita https://t.co/tZdh63Fdh7,
2,patsampahaha,in,10/4/2020 12:24,0,0,@wisanggeni_084 Pemuda Medan dukung penuh Boby-Aulia #KawanMedanKita https://t.co/G9TSpiPhf3,
2,patsampahaha,in,10/4/2020 12:23,2,1,@AthayaHayya @Lima8Satu Boby-Aulia #KawanMedanKita  inovatif memajukan Medan https://t.co/7PSZoZZM0P,
2,patsampahaha,in,10/4/2020 12:23,1,0,"@AthayaHayya @Lima8Satu Boby-Aulia #KawanMedanKita 
benahi Medan segenap Jiwa raga https://t.co/t98GRBJsPC",
2,patsampahaha,in,10/4/2020 12:22,0,0,@KelianBanjar_GK @Lima8Satu #KawanMedanKita generasi Milenial Boby-Aulia 🇮🇩 https://t.co/c4ooFs4ujQ,
2,terbummm,fr,10/4/2020 12:05,0,0,@wisanggeni_084 #KawanMedanKita Boby-Aulia https://t.co/5LAJ5Jpmu1,
2,terbummm,in,10/4/2020 12:00,0,0,"@wisanggeni_084 cerdaskan Medan bersama Boby-Aulia
#KawanMedanKita https://t.co/u7GvtnODbI",
2,terbummm,in,10/4/2020 11:59,0,1,@wisanggeni_084 dukung penuh Boby-Aulia #KawanMedanKita https://t.co/9ikKNHnyLY,
2,terbummm,in,10/4/2020 11:58,0,0,@AirinAirin_NZ @wisanggeni_084 kesempatan untuk memajukan Medan bersama Boby-Aulia #KawanMedanKita https://t.co/UqO2lPxuwX,
2,terbummm,in,10/4/2020 11:57,0,0,@AirinAirin_NZ @wisanggeni_084 #KawanMedanKita bersama Boby-Aulia https://t.co/vpuMsm6TBI,
2,terbummm,in,10/4/2020 11:55,3,1,"@Tattyandra Medan lebih rapih bersama Boby-Aulia 
#KawanMedanKita https://t.co/whct3PVXIt",
2,terbummm,in,10/4/2020 11:52,0,0,@FireBirdFeniks Majukan medan bersama Boby_Aulia #KawanMedanKita https://t.co/dwozygFjiF,
2,TuriminVanthat,in,10/4/2020 9:56,0,0,PP Kelurahan Mabar Dukung Boby Nasution-Aulia Rahman di Pilkada Medan https://t.co/0zez0SSTS6,Amsterdam (Alur MaSuk TERDAlaM
2,iffah_af,in,10/3/2020 22:58,0,116,"RT @narkosun: Buya????? 😂😂😂😂

Oh dia pendukung Akhyar calon walikota Medan. Ya sudah klo gitu saya dukung Boby Aulia. Pokoknya yg bersebera…",
2,Sant_Tingwe,in,10/3/2020 22:32,0,116,"RT @narkosun: Buya????? 😂😂😂😂

Oh dia pendukung Akhyar calon walikota Medan. Ya sudah klo gitu saya dukung Boby Aulia. Pokoknya yg bersebera…","Lampung Utara, Lampung"
2,CakWiroAgoes,in,10/3/2020 21:47,0,116,"RT @narkosun: Buya????? 😂😂😂😂

Oh dia pendukung Akhyar calon walikota Medan. Ya sudah klo gitu saya dukung Boby Aulia. Pokoknya yg bersebera…","Malang, Jawa Timur"
2,AlifPancasila,in,10/3/2020 17:41,0,116,"RT @narkosun: Buya????? 😂😂😂😂

Oh dia pendukung Akhyar calon walikota Medan. Ya sudah klo gitu saya dukung Boby Aulia. Pokoknya yg bersebera…",
2,boyxez,in,10/3/2020 17:04,0,116,"RT @narkosun: Buya????? 😂😂😂😂

Oh dia pendukung Akhyar calon walikota Medan. Ya sudah klo gitu saya dukung Boby Aulia. Pokoknya yg bersebera…",City of Heroes
2,NunungAza35,in,10/3/2020 16:23,0,116,"RT @narkosun: Buya????? 😂😂😂😂

Oh dia pendukung Akhyar calon walikota Medan. Ya sudah klo gitu saya dukung Boby Aulia. Pokoknya yg bersebera…",
2,HendarwatiH,in,10/3/2020 15:04,0,116,"RT @narkosun: Buya????? 😂😂😂😂

Oh dia pendukung Akhyar calon walikota Medan. Ya sudah klo gitu saya dukung Boby Aulia. Pokoknya yg bersebera…","Kota Malang, Jawa Timur"
2,bamsaza1,in,10/3/2020 14:28,0,116,"RT @narkosun: Buya????? 😂😂😂😂

Oh dia pendukung Akhyar calon walikota Medan. Ya sudah klo gitu saya dukung Boby Aulia. Pokoknya yg bersebera…",
